date;Mexico;US;Germany
2020-12-10;0.009442404965089217;0.04781089833080425;0.01492314992791927
2020-12-11;0.009537463149728472;0.048535942336874055;0.015282051898125901
2020-12-12;0.009631000775795191;0.04921738391502276;0.015623690533397405
2020-12-13;0.0096977812257564;0.04979886191198786;0.015866362325804902
2020-12-14;0.009743785880527541;0.05043566919575114;0.016062926477654973
2020-12-15;0.00983089216446858;0.05112251289833081;0.016236304661220568
2020-12-16;0.00991077579519007;0.051835119878603945;0.0165694137433926
2020-12-17;0.010002311869666408;0.05256424279210926;0.016892851994233543
2020-12-18;0.01009733126454616;0.0533167344461305;0.017298630466122056
2020-12-19;0.010191427463149728;0.053941471927162365;0.01767465160980298
2020-12-20;0.010244724592707526;0.05450959028831563;0.017948209995194617
2020-12-21;0.010286384794414275;0.055107034901365703;0.018148149927919268
2020-12-22;0.01038344453064391;0.055732012139605464;0.018382748678519942
2020-12-23;0.010473847944142746;0.05640406373292868;0.018679961556943778
2020-12-24;0.010570705973622963;0.05705033990895296;0.01906673474291206
2020-12-25;0.010645795190069822;0.057436312594840666;0.01937347429120615
2020-12-26;0.010684383242823895;0.0580962215477997;0.01954712878423835
2020-12-27;0.010732614429790534;0.058508849772382396;0.01971237385872177
2020-12-28;0.010779131109387122;0.05903480424886191;0.019844233541566555
2020-12-29;0.010872994569433669;0.05965990895295903;0.019999111004324843
2020-12-30;0.010969239720713732;0.060322418816388466;0.02026892119173474
2020-12-31;0.011063568657874322;0.06127867981790592;0.020659983181162904
2021-01-01;0.011149612102404964;0.06182162974203338;0.020935379625180203
2021-01-02;0.011198944918541506;0.06264796965098635;0.021087830370014417
2021-01-03;0.011239371605896043;0.06326527162367224;0.021211749159058144
2021-01-04;0.011289519006982158;0.06382825189681335;0.021330045651129264
2021-01-05;0.011376958882854926;0.06453496813353567;0.021472969726093225
2021-01-06;0.011480488750969743;0.06532331714719272;0.021728099471407976
2021-01-07;0.011587036462373933;0.06619203945371775;0.02204514656415185
2021-01-08;0.011698456167571761;0.0671148497723824;0.022427763094666025
2021-01-09;0.011823397982932506;0.06791830349013657;0.022724423354156656
2021-01-10;0.01190100077579519;0.06855819119878603;0.022928003363767418
2021-01-11;0.011959914662529093;0.06917720182094082;0.023078135511773186
2021-01-12;0.012071590380139644;0.06985038239757208;0.023231931763575204
2021-01-13;0.012194732350659427;0.07054637632776935;0.023467395482940894
2021-01-14;0.012322490302560125;0.07126133232169954;0.023769702066314274
2021-01-15;0.012488246702870442;0.0720048770864947;0.024038419029312832
2021-01-16;0.012647463149728472;0.07266554172989378;0.024262806343104276
2021-01-17;0.01273411947245927;0.07320136570561457;0.02442957712638155
2021-01-18;0.012796757176105508;0.07362876479514416;0.024515365209034117
2021-01-19;0.0129433359193173;0.07410492564491654;0.024651946179721287
2021-01-20;0.013102746314972847;0.0746736115326252;0.024843849111004325
2021-01-21;0.013276051202482545;0.0752579908952959;0.02508889956751562
2021-01-22;0.013439022498060511;0.07584000910470409;0.025303483901970205
2021-01-23;0.013594623739332816;0.07638075265553869;0.025500708793849112
2021-01-24;0.013678968192397207;0.07680607587253414;0.025647957712638156
2021-01-25;0.013745073700543056;0.0771993990895296;0.02572879625180202
2021-01-26;0.013878238944918542;0.07765769347496207;0.025805826525708793
2021-01-27;0.01401744763382467;0.0781294871016692;0.025964380105718405
2021-01-28;0.014162288595810707;0.07863558725341427;0.026175252282556464
2021-01-29;0.014289317300232739;0.079132531107739;0.026343704949543488
2021-01-30;0.014408301008533747;0.07959061911987861;0.02649172272945699
2021-01-31;0.014462839410395655;0.07993313201820941;0.026626177318596827
2021-02-01;0.014505104732350659;0.08031344764795144;0.026693548774627582
2021-02-02;0.01453911559348332;0.08066862215477998;0.026766999038923593
2021-02-03;0.014633397982932506;0.08104607890743551;0.02688358962037482
2021-02-04;0.014633397982932506;0.08142552959028831;0.027054312830370013
2021-02-05;0.014839961210240497;0.08182343854324735;0.02720938250840942
2021-02-06;0.014942435996896819;0.0821780971168437;0.027335343584814993
2021-02-07;0.014989487975174553;0.08244950531107739;0.02743885151369534
2021-02-08;0.015019495733126454;0.08270079210925645;0.02749333253243633
2021-02-09;0.015102800620636151;0.08299026403641882;0.027533925997116772
2021-02-10;0.01518920868890613;0.08327943854324735;0.027630898606439212
2021-02-11;0.015272040341349883;0.08360348103186646;0.027753880345987508
2021-02-12;0.015352629945694337;0.08390873141122913;0.02787233301297453
2021-02-13;0.015428200155159038;0.08418417298937785;0.027972693416626622
2021-02-14;0.01546;0.08439148103186646;0.028046143680922633
2021-02-15;0.015484034134988363;0.0845597602427921;0.02809931523306103
2021-02-16;0.015551396431342126;0.08473949317147193;0.028145639115809706
2021-02-17;0.0156211249030256;0.08494843095599393;0.028236412782316193
2021-02-18;0.015691714507370055;0.08516870409711684;0.028359034118212396
2021-02-19;0.015752451512800622;0.08539680121396055;0.028468512734262374
2021-02-20;0.015812847168347556;0.08562072534142641;0.028578604036520905
