Date;Mexico;US;Germany
2021-08-15;0.225342110162917;0.5109622397572079;0.5690524867851994
2021-08-16;0.2281000465477114;0.511955559939302;0.5745594666025949
2021-08-17;0.2281000465477114;0.512587569044006;0.5779590821720326
2021-08-18;0.23198945694336695;0.5134636358118361;0.5816827847188851
2021-08-19;0.23444314197051977;0.5146976418816388;0.584480694377703
2021-08-20;0.23654096974398758;0.5159301456752655;0.584480694377703
2021-08-21;0.23853233514352212;0.5171677845220031;0.5869878784238347
2021-08-22;0.23987532971295578;0.5184267708649469;0.5869878784238347
2021-08-23;0.24043307990690457;0.5192381001517451;0.589115172993753
2021-08-24;0.24220048875096975;0.5200839362670713;0.5935684887073522
2021-08-25;0.24595647788983707;0.5213152352048558;0.5935684887073522
2021-08-26;0.25041310318076027;0.5225220303490137;0.5988740629505046
2021-08-27;0.25041310318076027;0.5239664704097117;0.5988740629505046
2021-08-28;0.254473359193173;0.5253453474962064;0.600699471407977
2021-08-29;0.2598112955779674;0.5266167253414265;0.600699471407977
2021-08-30;0.26082790535298683;0.5275635872534142;0.6039660860163383
2021-08-31;0.26316828549262994;0.5284416661608498;0.605859322441134
2021-09-01;0.26596037238169123;0.5298938300455235;0.605859322441134
2021-09-02;0.26886173002327385;0.5310286403641882;0.6078862445939452
2021-09-03;0.26886173002327385;0.5327405918057663;0.6097368332532437
2021-09-04;0.2748279596586501;0.5340463308042489;0.6097368332532437
2021-09-05;0.2748279596586501;0.5340463308042489;0.6098323402210476
2021-09-06;0.2778398138091544;0.5340463308042489;0.6135296251802018
2021-09-07;0.28076595034910784;0.5361441456752656;0.6158212758289284
2021-09-08;0.28076595034910784;0.5374951502276176;0.6158212758289284
2021-09-09;0.2859906904577192;0.5384917875569044;0.6182813551177319
2021-09-10;0.2960541349883631;0.5399073080424887;0.6194282556463239
2021-09-11;0.30086941039565557;0.5412090713201821;0.6194282556463239
2021-09-12;0.30311049650892163;0.5423152503793627;0.6212254565112927
2021-09-13;0.30504213343677267;0.5431955993930198;0.6212254565112927
2021-09-14;0.3091601629169899;0.5441274142640364;0.6235341662662182
2021-09-15;0.3144520480993018;0.5453574719271623;0.6258876741950985
2021-09-16;0.31805837083010086;0.5465436813353566;0.6258876741950985
2021-09-17;0.3189698293250582;0.5480187283763278;0.6276440052859202
2021-09-18;0.32166958107059734;0.5494234355083459;0.6288009610764056
2021-09-19;0.32349842513576416;0.5504794415781488;0.6307444257568476
2021-09-20;0.32349842513576416;0.5515267738998483;0.6318985463719365
